activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,price_category,terminal,boarding_area,passenger_count
201912,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,19156
201912,Norwegian Air Shuttle ASA,DY,Norwegian Air Shuttle ASA,DY,International,Europe,Deplaned,Other,International,A,4600
201912,Norwegian Air Shuttle ASA,DY,Norwegian Air Shuttle ASA,DY,International,Europe,Enplaned,Other,International,A,4765
201912,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Deplaned,Other,International,A,4997
201912,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Enplaned,Other,International,A,5409
201912,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,13470
201912,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,18781
201912,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,9965
201912,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,8996
201912,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5667
201912,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,5745
201912,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15499
201912,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,16263
201912,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,1307
201912,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1465
201912,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,20152
201912,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,21099
201912,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,149575
201912,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,153959
201912,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,5243
201912,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,5276
201912,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,135735
201912,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,137787
201912,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,8495
201912,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,8657
201912,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,9335
201912,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,8968
201912,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,8145
201912,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,9514
201912,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,G,5137
201912,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,G,3988
201912,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9843
201912,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,10168
201912,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,5803
201912,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,15260
201912,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,289174
201912,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,286655
201912,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,41
201912,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,417434
201912,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,420455
201912,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,234
201912,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,87311
201912,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,101593
201912,United Airlines,UA,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,232
201912,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,166
201912,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,24404
201912,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,20695
201912,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,208
201912,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,573
201912,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,8638
201912,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,7570
201912,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,9156
201912,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,10099
201912,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,39593
201912,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,38344
201912,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,244
201912,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,29332
201912,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,1574
201912,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,10331
201912,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,Terminal 3,F,160
201912,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,22541
201912,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,6933
201912,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,7643
201912,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,12818
201912,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,12573
202001,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Deplaned,Other,International,A,4367
202001,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Enplaned,Other,International,A,3923
202001,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,6857
202001,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,5790
202001,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,15964
202001,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,13197
202001,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,24330
202001,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,26515
202001,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,9409
202001,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7900
202001,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,8679
202001,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7731
202001,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,9348
202001,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,9140
202001,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,7957
202001,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8571
202001,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,2355
202001,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,2997
202001,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,203510
202001,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,194967
202001,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,10477
202001,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,9555
202001,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7747
202001,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6493
202001,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,32133
202001,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,31965
202001,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,108653
202001,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,116721
202001,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,9528
202001,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,8457
202001,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,16612
202001,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,14163
202001,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,8222
202001,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,8256
202001,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,25733
202001,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,22174
202001,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10828
202001,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9703
202001,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,11492
202001,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,9309
202001,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,9491
202001,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,7906
202001,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,5033
202001,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,4619
202001,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,1516
202001,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,1341
202001,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,153276
202001,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,147276
202001,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,31422
202001,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,25726
202001,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Enplaned,Other,International,A,1660
202001,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Deplaned,Other,International,G,2438
202001,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,14294
202001,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,12215
202001,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,198
202001,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1011
202001,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,1390
202001,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,2043
202001,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,210
202001,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,197
202001,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,1576
202001,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,1107
202001,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,2120
202001,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,22104
202001,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,International,A,19801
202001,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,17841
202001,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,15310
202001,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,10894
202001,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,8935
202001,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,2362
202001,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,2158
202001,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Deplaned,Other,International,A,298
202001,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Other,International,A,265
202001,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6334
202001,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,7338
202001,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,9086
202001,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,7403
202001,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,80
202001,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,Terminal 1,B,58146
202001,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,Terminal 1,B,58050
202001,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,9058
202001,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7844
202001,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,16449
202001,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,14822
202001,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,20258
202001,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16648
202001,Norwegian Air Shuttle ASA,DY,Norwegian Air Shuttle ASA,DY,International,Europe,Deplaned,Other,International,A,4211
202001,Norwegian Air Shuttle ASA,DY,Norwegian Air Shuttle ASA,DY,International,Europe,Enplaned,Other,International,A,3408
202001,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Deplaned,Other,International,A,5261
202001,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Enplaned,Other,International,A,4491
202001,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,19735
202001,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,17452
202001,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,9740
202001,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,10519
202001,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5714
202001,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,4761
202001,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,17123
202001,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14311
202001,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2229
202001,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2012
202001,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,29220
202001,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,26390
202001,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,149820
202001,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,141072
202001,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,4873
202001,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,4767
202001,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,122194
202001,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,113390
202001,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,6432
202001,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,5350
202001,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,9559
202001,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,7661
202001,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,8599
202001,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,7682
202001,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,G,3699
202001,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,G,3530
202001,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,10258
202001,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,9344
202001,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,8202
202001,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,10322
202001,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,248857
202001,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,231547
202001,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,7
202001,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,369171
202001,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,359806
202001,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,222
202001,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,107607
202001,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,86413
202001,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,161
202001,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,21895
202001,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,24162
202001,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,126
202001,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,267
202001,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,8679
202001,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,7351
202001,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,8609
202001,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,8695
202001,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,35217
202001,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,32003
202001,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,Terminal 3,F,237
202001,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,160
202001,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,25092
202001,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,915
202001,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,4818
202001,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,14693
202001,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,7397
202001,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,5864
202001,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9272
202001,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,7900
202002,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Deplaned,Other,International,A,3958
202002,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Enplaned,Other,International,A,3494
202002,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,5528
202002,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,5364
202002,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,9403
202002,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,9072
202002,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,23909
202002,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,24778
202002,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,1279
202002,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,1826
202002,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,7923
202002,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7665
202002,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,8654
202002,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,8919
202002,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5986
202002,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6737
202002,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,1983
202002,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,1713
202002,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,183119
202002,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,187826
202002,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,9318
202002,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,9407
202002,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,4795
202002,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5717
202002,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,36531
202002,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,32348
202002,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,103217
202002,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,108983
202002,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7500
202002,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6782
202002,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,14581
202002,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,13938
202002,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,7210
202002,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,7654
202002,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,10360
202002,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,6308
202002,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7718
202002,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,5706
202002,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,1570
202002,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,1438
202002,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,2022
202002,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,1196
202002,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,5940
202002,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,5739
202002,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,982
202002,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,1087
202002,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,145738
202002,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,143893
202002,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Thru / Transit,Other,Terminal 1,C,61
202002,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,20566
202002,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,12443
202002,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Enplaned,Other,International,A,1730
202002,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Deplaned,Other,International,G,1376
202002,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,13379
202002,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,10895
202002,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,159
202002,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1072
202002,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,760
202002,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,1427
202002,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,265
202002,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,375
202002,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,1154
202002,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,1357
202002,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,1067
202002,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,17786
